Date/Time,Cooling:Electricity [J](Hourly),Heating:NaturalGas [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),WaterSystems:NaturalGas [J](Hourly)
2020-01-10T15:00:00Z,0,28387524.2,64855688.65,173690957.6,0,216461331.2,12741020.8,30384.33882,7881266.801
2020-01-10T16:00:00Z,0,41571501.14,63630578.18,173690957.6,0,216461331.2,12588887.23,30384.33882,7880620.21
2020-01-10T17:00:00Z,0,67368903.7,89910188.62,173690957.6,26647200,226864935.6,12588887.23,30384.33882,11792189.49
2020-01-10T18:00:00Z,0,98905254.71,137272489,135092967,53294400,226061237,12697105.83,30384.33882,7877782.285
2020-01-10T19:00:00Z,0,138663716.3,187755279,96494976.42,53294400,129665444.2,12588887.23,30384.33882,3973893.78
2020-01-10T20:00:00Z,0,161467153.8,205886936.1,96494976.42,53294400,120417795.9,12588887.23,30384.33882,3972692.153
2020-01-10T21:00:00Z,0,183550279.2,253437554.4,57896985.85,53294400,101118800.6,12588887.23,30384.33882,3973148.845
2020-01-10T22:00:00Z,0,177547188,269492128.6,57896985.85,53294400,96494976.42,12588887.23,30384.33882,3971425.647
2020-01-10T23:00:00Z,0,0,0,19298995.28,53294400,77195981.14,0,30384.33882,72000
2020-01-11T00:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,3970987.989
2020-01-11T01:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-01-11T02:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,3970997.901
2020-01-11T03:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-01-11T04:00:00Z,0,962024.9059,12519596.68,9649497.642,53294400,77195981.14,2179219.571,30384.33882,3970640.038
2020-01-11T05:00:00Z,0,811313.2279,14292574.38,9649497.642,53294400,77195981.14,2179219.571,30384.33882,72000
2020-01-11T06:00:00Z,0,882164.7983,26435629.92,19298995.28,53294400,77195981.14,3632032.619,30384.33882,3971281.801
2020-01-11T07:00:00Z,0,0,510279090.1,19298995.28,53294400,77195981.14,12588887.23,30384.33882,3971344.761
2020-01-11T08:00:00Z,0,174954530.4,385742439.4,57896985.85,17764800,117654442.7,12588887.23,30384.33882,3973522.018
2020-01-11T09:00:00Z,0,153987275.2,244798032.4,173690957.6,0,253451924.6,12588887.23,30384.33882,7881808.402
2020-01-11T10:00:00Z,0,131814502.8,192469366.3,173690957.6,0,223397067.4,12588887.23,30384.33882,7882468.012
2020-01-11T11:00:00Z,0,108920696.7,153883252.1,173690957.6,0,216461331.2,12588887.23,30384.33882,7883202.655
2020-01-11T12:00:00Z,0,85372165.63,118284230.3,173690957.6,0,223397067.4,12588887.23,30384.33882,11793733.62
2020-01-11T13:00:00Z,0,49769625.81,118676052.8,173690957.6,0,221437412.8,12588887.23,30384.33882,11799194.29
2020-01-11T14:00:00Z,0,12741859.86,79492473.85,173690957.6,0,229176847.7,12588887.23,30384.33882,15705909.13
2020-01-11T15:00:00Z,0,584375.9169,60082850.97,173690957.6,0,216461331.2,12588887.23,30384.33882,7880796.16
2020-01-11T16:00:00Z,0,854300.9288,54382515.43,173690957.6,0,216461331.2,12588887.23,30384.33882,7880460.423
2020-01-11T17:00:00Z,0,11677617.54,78520662.36,173690957.6,26647200,226864935.6,12595767.5,30384.33882,7885594.266
2020-01-11T18:00:00Z,0,16405785.25,121447591.8,135092967,53294400,226061237,12818174.11,30384.33882,7877819.342
2020-01-11T19:00:00Z,0,23006657.05,160888241.3,96494976.42,53294400,129665444.2,12588887.23,30384.33882,3973898.082
2020-01-11T20:00:00Z,0,22136207.54,170163289.9,96494976.42,53294400,120417795.9,12588887.23,30384.33882,3972760.612
2020-01-11T21:00:00Z,0,22231132.01,204465624.3,57896985.85,53294400,101118800.6,12588887.23,30384.33882,3973098.973
2020-01-11T22:00:00Z,0,32594966.73,222038752.2,57896985.85,53294400,96494976.42,12588887.23,30384.33882,3971682.237
2020-01-11T23:00:00Z,0,0,0,19298995.28,53294400,77195981.14,0,30384.33882,3970722.463
2020-01-12T00:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-01-12T01:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,3970754.217
2020-01-12T02:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-01-12T03:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,3970779.618
2020-01-12T04:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-01-12T05:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,3970803.99
2020-01-12T06:00:00Z,0,0,0,19298995.28,53294400,77195981.14,0,30384.33882,72000
2020-01-12T07:00:00Z,0,0,409778500.9,19298995.28,53294400,77195981.14,12588887.23,30384.33882,3971547.727
2020-01-12T08:00:00Z,0,71708284.4,308012330.2,57896985.85,17764800,117654442.7,12588887.23,30384.33882,3973514.474
2020-01-12T09:00:00Z,0,43203753.15,171254716.6,173690957.6,0,253451924.6,12588887.23,30384.33882,7881954.634
2020-01-12T10:00:00Z,0,24401161.61,156201186.2,173690957.6,0,223397067.4,12588887.23,30384.33882,7882874.275
2020-01-12T11:00:00Z,0,22176258.95,142677878.9,173690957.6,0,216461331.2,12588887.23,30384.33882,11788465.06
2020-01-12T12:00:00Z,0,19980165.89,128579736.7,173690957.6,0,223397067.4,12588887.23,30384.33882,7885582.784
2020-01-12T13:00:00Z,0,18014432.53,141655716.1,173690957.6,0,221437412.8,12588887.23,30384.33882,15707866.37
2020-01-12T14:00:00Z,0,11511185.1,111834438.7,173690957.6,0,229176847.7,12588897.36,30384.33882,11798046.88
2020-01-12T15:00:00Z,0,17123673.68,112273694,173690957.6,0,216461331.2,12588887.23,30384.33882,7880755.037
2020-01-12T16:00:00Z,0,29565568.71,118440128.7,173690957.6,0,216461331.2,12588887.23,30384.33882,7880458.551
2020-01-12T17:00:00Z,0,43919114.52,127191183.5,173690957.6,26647200,226864935.6,12588887.23,30384.33882,11791188.36
2020-01-12T18:00:00Z,0,63010289.66,152011942.7,135092967,53294400,226061237,12737486.32,30384.33882,3974908.158
2020-01-12T19:00:00Z,0,110672556.8,195243707.5,96494976.42,53294400,129665444.2,12588887.23,30384.33882,7876171.651
2020-01-12T20:00:00Z,0,152307451.2,212239626.6,96494976.42,53294400,120417795.9,12588887.23,30384.33882,3972740.193
2020-01-12T21:00:00Z,0,182026338.5,255283132.3,57896985.85,53294400,101118800.6,12588887.23,30384.33882,3973157.037
2020-01-12T22:00:00Z,0,199682898.4,279381831,57896985.85,53294400,96494976.42,12588887.23,30384.33882,72000
2020-01-12T23:00:00Z,0,0,0,19298995.28,53294400,77195981.14,0,30384.33882,3971169.258
2020-01-13T00:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-01-13T01:00:00Z,0,813977.0551,9656152.997,9649497.642,53294400,77195981.14,1452813.048,30384.33882,3970697.297
2020-01-13T02:00:00Z,0,842642.8591,21679517.79,9649497.642,53294400,77195981.14,2905626.095,30384.33882,72000
2020-01-13T03:00:00Z,0,4220589.836,34824284.03,9649497.642,53294400,77195981.14,3632032.619,30384.33882,3970725.711
2020-01-13T04:00:00Z,0,5049231.901,32002446.06,9649497.642,53294400,77195981.14,2905626.095,30384.33882,72000
2020-01-13T05:00:00Z,0,10683050.26,47580472.08,9649497.642,53294400,77195981.14,3632032.619,30384.33882,3970746.328
2020-01-13T06:00:00Z,0,9803367.179,48496618.41,19298995.28,53294400,77195981.14,4355643.152,30384.33882,3971632.887
2020-01-13T07:00:00Z,0,2122873.083,613455222.8,19298995.28,53294400,77195981.14,12588887.23,30384.33882,72000
2020-01-13T08:00:00Z,0,310653562.7,452234311.1,57896985.85,17764800,117654442.7,12588887.23,30384.33882,3973544.346
2020-01-13T09:00:00Z,0,283976566.3,259967531.1,173690957.6,0,253451924.6,12588887.23,30384.33882,7882118.847
2020-01-13T10:00:00Z,0,250998706.8,180008547.8,173690957.6,0,223397067.4,12588887.23,30384.33882,11788160.69
2020-01-13T11:00:00Z,0,222458503,148812535.8,173690957.6,0,216461331.2,12588887.23,30384.33882,7882704.889
2020-01-13T12:00:00Z,0,197657141,139743671.2,173690957.6,0,223397067.4,12588887.23,30384.33882,11793367.78
2020-01-13T13:00:00Z,0,173211857.1,142829355.8,173690957.6,0,221437412.8,12588887.23,30384.33882,11799793.86
2020-01-13T14:00:00Z,0,173395248.6,116258058.9,173690957.6,0,229176847.7,12588887.23,30384.33882,11797757.52
2020-01-13T15:00:00Z,0,179205141.3,112989529.3,173690957.6,0,216461331.2,12588887.23,30384.33882,7881226.237
2020-01-13T16:00:00Z,0,189363077.6,147227625.1,173690957.6,0,216461331.2,12588887.23,30384.33882,7880615.174
2020-01-13T17:00:00Z,0,208690395.5,167127092.6,173690957.6,26647200,226864935.6,12588887.23,30384.33882,11791584.98
2020-01-13T18:00:00Z,0,217521518.3,192949694,135092967,53294400,226061237,12682990.53,30384.33882,7877832.668
2020-01-13T19:00:00Z,0,233187431.5,226645371.2,96494976.42,53294400,129665444.2,12588887.23,30384.33882,3973914.369
2020-01-13T20:00:00Z,0,223912099.4,234218483.1,96494976.42,53294400,120417795.9,12588887.23,30384.33882,3972694.424
2020-01-13T21:00:00Z,0,216406760.6,275997295.9,57896985.85,53294400,101118800.6,12588887.23,30384.33882,3973161.346
2020-01-13T22:00:00Z,0,213736434.1,290926785.4,57896985.85,53294400,96494976.42,12588887.23,30384.33882,3971371.817
2020-01-13T23:00:00Z,0,0,0,19298995.28,53294400,77195981.14,0,30384.33882,72000
2020-01-14T00:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,3970896.305
2020-01-14T01:00:00Z,0,1191563.479,4772381.267,9649497.642,53294400,57896985.85,726406.5238,30384.33882,72000
2020-01-14T02:00:00Z,0,1000360.187,25929860.63,9649497.642,53294400,57896985.85,3632032.619,30384.33882,3971134.046
2020-01-14T03:00:00Z,0,2056420.443,22868483.62,9649497.642,53294400,57896985.85,2905626.095,30384.33882,72000
2020-01-14T04:00:00Z,0,914367.7914,28350926.68,9649497.642,53294400,57896985.85,3632032.619,30384.33882,3971160.369
2020-01-14T05:00:00Z,0,2839130.164,26984612.3,9649497.642,53294400,57896985.85,2905626.095,30384.33882,72000
2020-01-14T06:00:00Z,0,4716248.095,36541406.07,9649497.642,53294400,57896985.85,3632032.619,30384.33882,3971701.75
2020-01-14T07:00:00Z,0,152791.6826,557308568.6,19298995.28,53294400,77195981.14,12588887.23,30384.33882,3971239.723
2020-01-14T08:00:00Z,0,199695567.2,441196282.7,19298995.28,17764800,95691277.84,12588887.23,30384.33882,72000
2020-01-14T09:00:00Z,0,187131327.1,354996261.6,96494976.42,0,112678361,12588887.23,30384.33882,3973033.802
2020-01-14T10:00:00Z,0,181363910,318038264.2,96494976.42,0,120770053.3,12588887.23,30384.33882,7875721.438
2020-01-14T11:00:00Z,0,174564083.7,299550730.2,96494976.42,0,117302185.2,12588887.23,30384.33882,3973537.989
2020-01-14T12:00:00Z,0,167333175.1,276620490.2,96494976.42,0,125393877.5,12588887.23,30384.33882,3974347.621
2020-01-14T13:00:00Z,0,161702240.7,253175033.6,96494976.42,0,120770053.3,12588887.23,30384.33882,7875499.176
2020-01-14T14:00:00Z,0,152957123.2,192751490.2,96494976.42,0,111522405,12588887.23,30384.33882,3973541.715
2020-01-14T15:00:00Z,0,145971263.4,225590849.4,28948492.93,0,76794131.85,12588887.23,30384.33882,3972774.713
2020-01-14T16:00:00Z,0,153976389.9,252880656,28948492.93,0,72170307.67,12588887.23,30384.33882,3972404.164
2020-01-14T17:00:00Z,0,179696671.4,300682960.8,28948492.93,26647200,73326263.72,12588887.23,30384.33882,3972629.445
2020-01-14T18:00:00Z,0,206337214.7,352074619.3,9649497.642,53294400,64832722.12,12588887.23,30384.33882,3971362.656
2020-01-14T19:00:00Z,0,0,0,9649497.642,53294400,57896985.85,0,30384.33882,72000
2020-01-14T20:00:00Z,0,0,0,9649497.642,53294400,57896985.85,0,30384.33882,3971328.988
2020-01-14T21:00:00Z,0,1215243.073,20170928.26,9649497.642,53294400,57896985.85,2905626.095,30384.33882,72000
2020-01-14T22:00:00Z,0,2374281.055,32521591.26,9649497.642,53294400,57896985.85,3632032.619,30384.33882,3971595.03
2020-01-14T23:00:00Z,0,7540300.451,34710280.34,9649497.642,53294400,57896985.85,2905626.095,30384.33882,3971089.752
2020-01-15T00:00:00Z,0,14023179.05,84050522.74,9649497.642,53294400,57896985.85,8940837.336,30384.33882,72000
2020-01-15T01:00:00Z,0,17478136.11,105597771.8,9649497.642,53294400,57896985.85,9764332.831,30384.33882,3970762.772
2020-01-15T02:00:00Z,0,22649488.35,116788313.8,9649497.642,53294400,57896985.85,9118998.007,30384.33882,72000
2020-01-15T03:00:00Z,0,22321135.02,128721870.7,9649497.642,53294400,57896985.85,9764332.831,30384.33882,72000
2020-01-15T04:00:00Z,0,27984058.63,133375408.1,9649497.642,53294400,57896985.85,9118998.007,30384.33882,3970877.818
2020-01-15T05:00:00Z,0,25360833.78,137737190.1,9649497.642,53294400,57896985.85,9764332.831,30384.33882,72000
2020-01-15T06:00:00Z,0,30333381.58,144565211.4,9649497.642,53294400,57896985.85,9118998.007,30384.33882,3971540.673
2020-01-15T07:00:00Z,0,25900416.8,145199526.5,9649497.642,53294400,57896985.85,9764332.831,30384.33882,72000
2020-01-15T08:00:00Z,0,28664127.78,137019457.4,9649497.642,17764800,57896985.85,9118998.007,30384.33882,3970795.763
2020-01-15T09:00:00Z,0,22476516.66,98853376.04,9649497.642,0,57896985.85,9764332.831,30384.33882,72000
2020-01-15T10:00:00Z,0,22351427.49,63962209.11,9649497.642,0,57896985.85,8459899.345,30384.33882,3970905.147
2020-01-15T11:00:00Z,0,14984333.74,43548403.08,9649497.642,0,57896985.85,6468839.521,30384.33882,72000
2020-01-15T12:00:00Z,0,11129489.14,36662253.17,9649497.642,0,57896985.85,3632032.619,30384.33882,3970539.279
2020-01-15T13:00:00Z,0,4946653.115,25423857.02,9649497.642,0,57896985.85,2905626.095,30384.33882,72000
2020-01-15T14:00:00Z,0,569534.0801,23474411.59,9649497.642,0,57896985.85,3632032.619,30384.33882,3971611.555
2020-01-15T15:00:00Z,0,213813.1269,16278213,9649497.642,0,57896985.85,2905626.095,30384.33882,3971279.3
2020-01-15T16:00:00Z,0,0,19243676.07,9649497.642,0,57896985.85,3632032.619,30384.33882,72000
2020-01-15T17:00:00Z,0,0,21766671,9649497.642,26647200,57896985.85,2905626.095,30384.33882,72000
2020-01-15T18:00:00Z,0,120420.985,35928483.51,9649497.642,53294400,57896985.85,3632032.619,30384.33882,3970528.515
2020-01-15T19:00:00Z,0,1272131.737,49779055.4,9649497.642,53294400,57896985.85,6041253.91,30384.33882,72000
2020-01-15T20:00:00Z,0,1551850.747,63906445.91,9649497.642,53294400,57896985.85,6482603.359,30384.33882,3970802.896
2020-01-15T21:00:00Z,0,3741161.151,65348137.46,9649497.642,53294400,57896985.85,6468839.521,30384.33882,72000
2020-01-15T22:00:00Z,0,6030407.762,79049060.03,9649497.642,53294400,57896985.85,6482603.359,30384.33882,3971432.736
2020-01-15T23:00:00Z,0,8348008.668,83857346.28,9649497.642,53294400,57896985.85,6468839.521,30384.33882,72000
2020-01-16T00:00:00Z,0,10119411.73,104738666,9649497.642,53294400,57896985.85,8789448.676,30384.33882,3971022.029
2020-01-16T01:00:00Z,0,11788450.67,118331341.4,9649497.642,53294400,57896985.85,9764332.831,30384.33882,72000
2020-01-16T02:00:00Z,0,15181042.19,128916982.9,9649497.642,53294400,57896985.85,9118998.007,30384.33882,3970590.416
2020-01-16T03:00:00Z,0,15446328.21,140174083.7,9649497.642,53294400,57896985.85,9764332.831,30384.33882,72000
2020-01-16T04:00:00Z,0,17896039.46,142135313.3,9649497.642,53294400,57896985.85,9118998.007,30384.33882,3970889.352
2020-01-16T05:00:00Z,0,15683157.81,143212885.4,9649497.642,53294400,57896985.85,9764332.831,30384.33882,72000
2020-01-16T06:00:00Z,0,17772300.74,144417486.8,9649497.642,53294400,57896985.85,9118998.007,30384.33882,3971546.691
2020-01-16T07:00:00Z,0,15760390.17,146379268.5,9649497.642,53294400,57896985.85,9764332.831,30384.33882,72000
2020-01-16T08:00:00Z,0,17371307.07,138572478.7,9649497.642,17764800,57896985.85,9118998.007,30384.33882,72000
2020-01-16T09:00:00Z,0,13571260.93,105703264.8,9649497.642,0,57896985.85,9764332.831,30384.33882,3970215.779
2020-01-16T10:00:00Z,0,11123990.49,76364944.45,9649497.642,0,57896985.85,6482603.359,30384.33882,72000
2020-01-16T11:00:00Z,0,6679599.605,67835282.87,9649497.642,0,57896985.85,6468839.521,30384.33882,3970837.856
2020-01-16T12:00:00Z,0,2907519.4,49698570.37,9649497.642,0,57896985.85,4344675.304,30384.33882,72000
2020-01-16T13:00:00Z,0,530934.2475,29487322.17,9649497.642,0,57896985.85,2905626.095,30384.33882,3971392.966
2020-01-16T14:00:00Z,0,0,25680016.56,9649497.642,0,57896985.85,3632032.619,30384.33882,3971688.668
2020-01-16T15:00:00Z,0,0,12588119.97,9649497.642,0,57896985.85,2179219.571,30384.33882,72000
2020-01-16T16:00:00Z,0,0,11709775.72,9649497.642,0,57896985.85,2179219.571,30384.33882,3969848.57
2020-01-16T17:00:00Z,0,0,22787556.37,9649497.642,17764800,57896985.85,3632032.619,30384.33882,72000
2020-01-16T18:00:00Z,0,0,22032688.09,9649497.642,53294400,57896985.85,2905626.095,30384.33882,3970748.499
2020-01-16T19:00:00Z,0,0,28473536.55,9649497.642,53294400,57896985.85,3632032.619,30384.33882,72000
2020-01-16T20:00:00Z,0,0,23054768.65,9649497.642,53294400,57896985.85,2905626.095,30384.33882,72000
2020-01-16T21:00:00Z,0,0,29668333.95,9649497.642,53294400,57896985.85,3632032.619,30384.33882,3970900.421
2020-01-16T22:00:00Z,0,0,24546528.34,9649497.642,53294400,57896985.85,2905626.095,30384.33882,72000
2020-01-16T23:00:00Z,0,0,31600510.01,9649497.642,53294400,57896985.85,3632032.619,30384.33882,3970785.361
2020-01-17T00:00:00Z,0,0,26493386.47,9649497.642,53294400,57896985.85,2905626.095,30384.33882,72000
2020-01-17T01:00:00Z,0,0,31505401.55,9649497.642,53294400,77195981.14,3632032.619,30384.33882,3970788.403
2020-01-17T02:00:00Z,0,0,25732639.25,9649497.642,53294400,77195981.14,2905626.095,30384.33882,72000
2020-01-17T03:00:00Z,0,0,34707773.44,9649497.642,53294400,77195981.14,3632032.619,30384.33882,3970786.025
2020-01-17T04:00:00Z,0,0,37415356.1,9649497.642,53294400,77195981.14,4330911.465,30384.33882,72000
2020-01-17T05:00:00Z,0,0,57928092.13,9649497.642,53294400,77195981.14,6482603.359,30384.33882,3971135.753
2020-01-17T06:00:00Z,0,0,52966916,19298995.28,53294400,77195981.14,5756196.836,30384.33882,3971715.566
2020-01-17T07:00:00Z,0,0,748665112.6,19298995.28,53294400,77195981.14,12588887.23,30384.33882,72000
2020-01-17T08:00:00Z,0,72758093.27,546846485.1,57896985.85,17764800,117654442.7,12588887.23,30384.33882,3973566.021
2020-01-17T09:00:00Z,0,52393188.43,296764186.4,173690957.6,0,253451924.6,12588887.23,30384.33882,11785761.74
2020-01-17T10:00:00Z,0,13605962.84,208151737,173690957.6,0,223397067.4,12588887.23,30384.33882,7883287.61
2020-01-17T11:00:00Z,0,0,172083244.7,173690957.6,0,216461331.2,12588887.23,30384.33882,7882940.917
2020-01-17T12:00:00Z,0,0,150422280.7,173690957.6,0,223397067.4,12772456.28,30384.33882,11792843.41
2020-01-17T13:00:00Z,0,0,151595201.7,173690957.6,0,221437412.8,12735550.33,30384.33882,11799114.08
2020-01-17T14:00:00Z,0,0,102583784.7,173690957.6,0,229176847.7,12638302.1,30384.33882,11797822.27
2020-01-17T15:00:00Z,0,0,98744725.13,173690957.6,0,216461331.2,12588887.23,30384.33882,7881668.342
2020-01-17T16:00:00Z,0,0,102585264,173690957.6,0,216461331.2,12588887.23,30384.33882,7881006.225
2020-01-17T17:00:00Z,0,0,110246190.6,173690957.6,17764800,226864935.6,12588887.23,30384.33882,11791601.28
2020-01-17T18:00:00Z,0,0,144465302.6,135092967,53294400,226061237,12588887.23,30384.33882,7877910.769
2020-01-17T19:00:00Z,0,0,186255859.5,96494976.42,53294400,129665444.2,12588887.23,30384.33882,3973949.561
2020-01-17T20:00:00Z,0,0,196498326.8,96494976.42,53294400,120417795.9,12588887.23,30384.33882,3972747.812
2020-01-17T21:00:00Z,0,0,239532789.8,57896985.85,53294400,101118800.6,12588887.23,30384.33882,3973048.815
2020-01-17T22:00:00Z,0,0,250241891.4,57896985.85,53294400,96494976.42,12588887.23,30384.33882,3971117.592
2020-01-17T23:00:00Z,0,0,0,19298995.28,53294400,77195981.14,0,30384.33882,72000
2020-01-18T00:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,3970930.973
2020-01-18T01:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-01-18T02:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,3970923.243
2020-01-18T03:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-01-18T04:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,3970912.887
2020-01-18T05:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
